id	age	workclass	fnlwgt	education	education-num	marital-status	occupation	relationship	race	sex	capital-gain	capital-loss	hours-per-week	native-country	Y
2596	24	State-gov	177526	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Male	0	0	15	United-States	<=50K
2597	22	Private	388247	Some-college	10	Never-married	Sales	Own-child	White	Male	0	0	40	United-States	<=50K
2598	36	Private	111268	Assoc-acdm	12	Divorced	Sales	Unmarried	White	Female	0	0	40	United-States	<=50K
2599	58	Self-emp-inc	183870	10th	6	Married-civ-spouse	Transport-moving	Wife	White	Female	0	0	40	United-States	<=50K
2602	42	Self-emp-inc	191196	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1977	60	?	>50K
2603	40	Private	164678	Assoc-acdm	12	Divorced	Prof-specialty	Unmarried	White	Female	0	0	32	United-States	<=50K
2605	59	Private	340591	10th	6	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	3942	0	40	United-States	<=50K
2608	24	Private	239663	Some-college	10	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	15	United-States	<=50K
2609	62	Without-pay	159908	Some-college	10	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	16	United-States	<=50K
2611	22	?	24008	Some-college	10	Never-married	?	Own-child	White	Male	0	0	72	United-States	<=50K
2613	36	Private	123983	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	Asian-Pac-Islander	Male	0	0	55	Japan	>50K
2615	29	Private	146343	HS-grad	9	Never-married	Other-service	Unmarried	Black	Female	0	0	25	United-States	<=50K
2616	25	Private	222254	HS-grad	9	Never-married	Other-service	Not-in-family	Black	Female	0	0	40	United-States	<=50K
2621	42	Federal-gov	170230	Masters	14	Never-married	Exec-managerial	Not-in-family	White	Female	14084	0	60	United-States	>50K
2622	77	?	28678	Masters	14	Married-civ-spouse	?	Husband	White	Male	9386	0	6	United-States	>50K
2624	19	?	133983	Some-college	10	Never-married	?	Own-child	White	Female	0	0	20	United-States	<=50K
2626	58	Private	51499	Assoc-voc	11	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
2628	51	Private	284329	HS-grad	9	Widowed	Transport-moving	Unmarried	White	Male	0	0	40	United-States	<=50K
2629	49	Self-emp-inc	38819	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	>50K
2630	23	Private	435835	HS-grad	9	Never-married	Sales	Not-in-family	White	Male	0	1669	55	United-States	<=50K
2631	34	State-gov	227931	Some-college	10	Divorced	Adm-clerical	Not-in-family	White	Female	0	0	38	United-States	<=50K
2633	42	Private	227065	Some-college	10	Married-civ-spouse	Prof-specialty	Husband	White	Male	15024	0	32	United-States	>50K
2635	62	Private	266624	HS-grad	9	Married-civ-spouse	Farming-fishing	Husband	White	Male	6418	0	40	United-States	>50K
2636	32	Private	97306	Bachelors	13	Never-married	Adm-clerical	Not-in-family	White	Female	0	0	48	United-States	<=50K
2637	26	Private	164488	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Male	13550	0	50	United-States	>50K
2644	49	Private	36032	Some-college	10	Never-married	Exec-managerial	Not-in-family	Black	Female	0	0	40	United-States	<=50K
2645	24	Local-gov	193416	Some-college	10	Never-married	Protective-serv	Own-child	White	Female	0	0	40	United-States	<=50K
2646	22	Private	210474	HS-grad	9	Never-married	Other-service	Not-in-family	White	Female	0	0	40	United-States	<=50K
2647	43	Federal-gov	262233	Bachelors	13	Divorced	Exec-managerial	Not-in-family	White	Male	0	0	40	United-States	>50K
2650	39	Private	112731	HS-grad	9	Divorced	Other-service	Not-in-family	Other	Female	0	0	40	Dominican-Republic	<=50K
2651	24	Private	37072	Some-college	10	Never-married	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
2653	28	Private	339002	HS-grad	9	Never-married	Transport-moving	Own-child	White	Male	0	0	20	United-States	<=50K
2654	30	Private	116508	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	Germany	<=50K
2659	46	Private	197731	Assoc-voc	11	Married-spouse-absent	Machine-op-inspct	Unmarried	White	Male	0	0	40	United-States	<=50K
2660	37	Private	137229	Assoc-voc	11	Divorced	Sales	Not-in-family	White	Male	0	0	45	United-States	>50K
2662	25	Private	123083	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	40	United-States	<=50K
2665	46	Self-emp-inc	204928	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	<=50K
2668	40	Private	115161	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	30	United-States	<=50K
2672	60	State-gov	97030	Bachelors	13	Divorced	Exec-managerial	Not-in-family	White	Female	0	0	35	United-States	<=50K
2673	44	Private	112797	9th	5	Divorced	Other-service	Own-child	White	Female	0	0	50	United-States	<=50K
2674	43	Self-emp-inc	188436	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	5013	0	45	United-States	<=50K
2677	41	Self-emp-not-inc	49572	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	60	United-States	<=50K
2678	21	Private	132053	Some-college	10	Never-married	Adm-clerical	Own-child	White	Female	0	1721	35	United-States	<=50K
2679	20	?	99891	Some-college	10	Never-married	?	Own-child	White	Female	0	0	30	United-States	<=50K
2681	53	Local-gov	20676	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	Amer-Indian-Eskimo	Male	0	0	48	United-States	<=50K
2683	66	?	149422	7th-8th	4	Never-married	?	Not-in-family	White	Male	0	0	4	United-States	<=50K
2684	28	Private	293398	HS-grad	9	Separated	Sales	Unmarried	Black	Female	0	0	40	United-States	<=50K
2686	51	State-gov	194475	Some-college	10	Divorced	Prof-specialty	Not-in-family	White	Female	0	0	40	United-States	<=50K
2688	56	Private	165315	10th	6	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	70	?	<=50K
2691	32	Local-gov	190228	HS-grad	9	Married-civ-spouse	Other-service	Husband	White	Male	0	0	40	United-States	<=50K
2693	28	State-gov	89564	Bachelors	13	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	50	United-States	<=50K
2695	57	Self-emp-not-inc	184553	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	50	United-States	>50K
2698	39	Private	115289	Assoc-acdm	12	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	40	France	>50K
2699	35	Private	105138	Bachelors	13	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	40	United-States	>50K
2701	37	Private	213726	HS-grad	9	Divorced	Machine-op-inspct	Not-in-family	Asian-Pac-Islander	Female	0	0	40	Philippines	<=50K
2706	39	Private	91711	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
2708	58	State-gov	280519	HS-grad	9	Divorced	Other-service	Own-child	Black	Male	0	0	40	United-States	<=50K
2710	64	Private	312242	Some-college	10	Widowed	Exec-managerial	Not-in-family	White	Female	0	0	3	United-States	<=50K
2713	44	Self-emp-not-inc	343190	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	1887	55	United-States	>50K
2714	30	Private	103649	Some-college	10	Never-married	Other-service	Own-child	Black	Female	0	0	40	United-States	<=50K
2716	64	?	64101	12th	8	Married-civ-spouse	?	Husband	White	Male	0	0	24	United-States	<=50K
2718	46	Private	251786	1st-4th	2	Separated	Other-service	Not-in-family	White	Female	0	0	40	Mexico	<=50K
2720	42	Private	358677	HS-grad	9	Divorced	Other-service	Unmarried	Black	Male	0	0	35	United-States	<=50K
2721	30	Private	174543	Assoc-acdm	12	Never-married	Prof-specialty	Own-child	White	Female	0	0	40	United-States	<=50K
2722	42	Private	125280	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	3137	0	40	United-States	<=50K
2723	61	Private	176839	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	15024	0	50	United-States	>50K
2725	21	Private	111676	Some-college	10	Never-married	Other-service	Not-in-family	White	Female	0	0	40	United-States	<=50K
2726	21	Private	77759	Some-college	10	Never-married	Sales	Own-child	White	Female	0	0	15	United-States	<=50K
2727	27	Private	198346	Bachelors	13	Divorced	Adm-clerical	Not-in-family	White	Female	0	0	35	United-States	<=50K
2729	20	Private	50397	Some-college	10	Married-civ-spouse	Sales	Husband	Black	Male	0	0	35	United-States	<=50K
2730	20	Private	241752	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
2732	41	Private	116391	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
2736	28	Private	87239	HS-grad	9	Divorced	Transport-moving	Not-in-family	White	Male	0	0	50	United-States	<=50K
2737	41	Private	282964	Some-college	10	Divorced	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
2740	30	Private	77143	Bachelors	13	Never-married	Exec-managerial	Own-child	Black	Male	0	0	40	Germany	<=50K
2741	36	Local-gov	95462	Bachelors	13	Divorced	Prof-specialty	Unmarried	White	Female	0	0	40	United-States	<=50K
2744	41	Private	216461	Some-college	10	Divorced	Adm-clerical	Own-child	Black	Female	0	0	40	United-States	<=50K
2746	40	Self-emp-not-inc	188436	HS-grad	9	Separated	Exec-managerial	Other-relative	White	Male	0	0	40	United-States	<=50K
2747	48	Private	248254	Some-college	10	Married-civ-spouse	Prof-specialty	Wife	White	Female	7298	0	40	United-States	>50K
2751	45	Private	140644	Doctorate	16	Divorced	Prof-specialty	Not-in-family	White	Male	0	0	45	United-States	>50K
2752	34	Private	202450	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	55	United-States	>50K
2754	20	Private	130840	HS-grad	9	Never-married	Craft-repair	Own-child	White	Male	0	0	20	United-States	<=50K
2755	55	Private	198145	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	7298	0	40	United-States	>50K
2756	74	Self-emp-not-inc	43599	HS-grad	9	Widowed	Other-service	Not-in-family	White	Male	0	0	20	United-States	<=50K
2757	17	Private	154908	10th	6	Never-married	Other-service	Own-child	White	Female	0	0	10	United-States	<=50K
2758	46	Self-emp-not-inc	277946	Assoc-acdm	12	Separated	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
2760	40	Private	229148	12th	8	Married-civ-spouse	Other-service	Husband	Black	Male	0	0	40	Jamaica	<=50K
2762	19	Private	265576	HS-grad	9	Never-married	Handlers-cleaners	Own-child	White	Male	0	0	50	United-States	<=50K
2765	31	Private	298995	HS-grad	9	Married-civ-spouse	Other-service	Wife	Black	Female	0	0	35	United-States	<=50K
2766	58	Private	100960	9th	5	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	0	40	United-States	<=50K
2767	41	Self-emp-not-inc	153132	Prof-school	15	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	40	United-States	>50K
2768	50	Private	38310	7th-8th	4	Divorced	Other-service	Other-relative	White	Female	0	0	40	United-States	<=50K
2770	57	Private	214061	HS-grad	9	Divorced	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
2771	56	Self-emp-inc	216636	12th	8	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1651	40	United-States	<=50K
2773	44	Private	134120	HS-grad	9	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	40	United-States	>50K
2775	35	Private	224512	Masters	14	Married-civ-spouse	Sales	Husband	White	Male	0	0	55	United-States	>50K
2780	55	Self-emp-not-inc	183810	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	55	United-States	>50K
2781	42	Private	139126	Some-college	10	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	40	United-States	>50K
2785	37	Private	179671	HS-grad	9	Divorced	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
2789	19	Private	188568	Some-college	10	Never-married	Priv-house-serv	Not-in-family	White	Female	0	0	40	United-States	<=50K
2790	63	?	149698	Some-college	10	Married-civ-spouse	?	Husband	White	Male	0	0	15	United-States	<=50K
2792	59	Private	195835	7th-8th	4	Divorced	Transport-moving	Not-in-family	White	Male	0	0	40	United-States	<=50K
2793	23	?	55492	Assoc-voc	11	Never-married	?	Not-in-family	Amer-Indian-Eskimo	Female	0	0	30	United-States	<=50K
2799	38	Self-emp-inc	189679	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	>50K
2800	45	Federal-gov	106910	HS-grad	9	Never-married	Transport-moving	Unmarried	Asian-Pac-Islander	Female	0	0	40	United-States	<=50K
2801	57	Federal-gov	140711	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
2803	29	State-gov	240738	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
2804	26	Private	270151	Bachelors	13	Never-married	Sales	Not-in-family	White	Female	0	0	40	United-States	<=50K
2806	62	Self-emp-not-inc	320376	HS-grad	9	Married-civ-spouse	Sales	Wife	White	Female	0	0	48	United-States	<=50K
2807	68	?	255276	Some-college	10	Married-civ-spouse	?	Husband	White	Male	0	0	48	United-States	>50K
2809	21	Private	231866	HS-grad	9	Never-married	Farming-fishing	Own-child	White	Male	0	0	65	United-States	<=50K
2810	38	Private	52596	Some-college	10	Never-married	Adm-clerical	Own-child	Black	Female	0	0	40	United-States	<=50K
2811	45	Private	27332	HS-grad	9	Divorced	Sales	Not-in-family	White	Female	0	0	40	United-States	<=50K
2812	62	Private	138621	Assoc-voc	11	Separated	Priv-house-serv	Not-in-family	Black	Female	0	0	20	United-States	<=50K
2816	68	?	146645	Doctorate	16	Married-civ-spouse	?	Husband	White	Male	20051	0	50	United-States	>50K
2821	53	Local-gov	197054	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
2822	39	Self-emp-not-inc	152587	HS-grad	9	Never-married	Craft-repair	Own-child	White	Male	0	0	40	United-States	<=50K
2823	26	Private	112847	Assoc-voc	11	Never-married	Tech-support	Own-child	White	Male	0	0	40	United-States	<=50K
2824	33	Private	184306	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	45	United-States	<=50K
2825	42	Private	91836	10th	6	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
2836	37	Private	193855	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	45	United-States	<=50K
2837	35	Local-gov	329759	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
2840	26	Private	290286	HS-grad	9	Never-married	Craft-repair	Not-in-family	Black	Male	0	0	40	United-States	<=50K
2843	20	?	58740	Some-college	10	Never-married	?	Own-child	White	Male	0	0	15	United-States	<=50K
2844	39	Private	218490	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	1848	40	United-States	>50K
2845	75	?	248833	HS-grad	9	Married-AF-spouse	?	Wife	White	Female	2653	0	14	United-States	<=50K
2848	19	Private	178811	HS-grad	9	Never-married	Machine-op-inspct	Own-child	Black	Female	0	0	20	United-States	<=50K
2849	60	Private	180418	11th	7	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
2851	34	State-gov	112062	Masters	14	Never-married	Prof-specialty	Unmarried	White	Female	0	0	40	United-States	<=50K
2852	38	Local-gov	223237	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
2853	28	Private	306830	Assoc-acdm	12	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	0	40	Nicaragua	<=50K
2854	42	Self-emp-not-inc	120837	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	2042	48	United-States	<=50K
2855	22	Private	184813	Some-college	10	Never-married	Adm-clerical	Own-child	White	Male	0	0	40	United-States	<=50K
2859	37	Self-emp-not-inc	149230	Assoc-voc	11	Never-married	Other-service	Own-child	White	Female	0	0	40	United-States	<=50K
2860	54	Private	140359	7th-8th	4	Divorced	Machine-op-inspct	Unmarried	White	Female	0	3900	40	United-States	<=50K
2863	28	Self-emp-not-inc	51461	HS-grad	9	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	40	United-States	<=50K
2864	68	Private	166149	HS-grad	9	Widowed	Adm-clerical	Not-in-family	White	Female	0	2206	30	United-States	<=50K
2865	53	Private	195813	5th-6th	3	Married-civ-spouse	Craft-repair	Husband	Other	Male	5178	0	40	Puerto-Rico	>50K
2866	40	Private	178983	HS-grad	9	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	30	United-States	>50K
2871	34	Private	168768	Assoc-acdm	12	Never-married	Adm-clerical	Not-in-family	White	Female	0	0	35	United-States	<=50K
2873	51	Private	55500	12th	8	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	<=50K
2875	21	Private	151158	Some-college	10	Never-married	Prof-specialty	Own-child	White	Female	0	0	25	United-States	<=50K
2877	41	Private	46870	Some-college	10	Divorced	Exec-managerial	Not-in-family	White	Female	0	0	40	United-States	<=50K
2881	47	Private	151584	HS-grad	9	Divorced	Sales	Own-child	White	Male	0	1876	40	United-States	<=50K
2882	28	Private	81540	HS-grad	9	Never-married	Handlers-cleaners	Not-in-family	White	Male	0	0	40	United-States	<=50K
2885	45	Private	162187	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	52	United-States	>50K
2888	22	Private	110946	Some-college	10	Never-married	Other-service	Not-in-family	White	Female	0	0	40	United-States	<=50K
2889	25	Private	265618	HS-grad	9	Separated	Protective-serv	Own-child	Black	Male	0	0	40	United-States	<=50K
2893	20	Local-gov	247794	Assoc-voc	11	Never-married	Adm-clerical	Own-child	White	Female	0	0	35	United-States	<=50K
2897	59	Private	227386	10th	6	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
2898	30	Private	140011	Assoc-voc	11	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	0	53	United-States	<=50K
2902	21	Private	305874	Some-college	10	Married-civ-spouse	Other-service	Husband	White	Male	0	0	40	United-States	<=50K
2903	56	Self-emp-not-inc	53366	11th	7	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	20	United-States	<=50K
2905	38	Private	186359	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
2911	29	Private	159768	HS-grad	9	Never-married	Machine-op-inspct	Not-in-family	White	Male	3325	0	40	Ecuador	<=50K
2913	42	Private	262425	Some-college	10	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	<=50K
2914	47	Private	379118	7th-8th	4	Married-civ-spouse	Craft-repair	Husband	Black	Male	0	0	60	United-States	>50K
2915	25	Private	239461	Masters	14	Never-married	Prof-specialty	Own-child	White	Male	0	0	35	United-States	<=50K
2916	26	Private	274724	Some-college	10	Never-married	Other-service	Other-relative	White	Male	0	0	40	Nicaragua	<=50K
2922	39	Local-gov	272166	Bachelors	13	Separated	Prof-specialty	Not-in-family	Black	Male	0	0	30	United-States	<=50K
2926	53	Private	94081	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	44	United-States	>50K
